'lat','long','ppm'
15.390490226634437, 73.8789794679623, 'Ammonia = 0.631341866768 ppm Smoke = 0.864108132162 ppm Thu Apr 27 15:02:32 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 0.106879991757 ppm Smoke = 0.219033661695 ppm Thu Apr 27 15:02:35 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 0.296748881718 ppm Smoke = 0.482180621218 ppm Thu Apr 27 15:02:38 2017'
15.390603338770806, 73.87896605458123, 'Ammonia = 0.298681592406 ppm Smoke = 0.484605516899 ppm Thu Apr 27 15:02:43 2017'
15.390603338770806, 73.87896605458123, 'Ammonia = 0.591515526189 ppm Smoke = 0.82167697012 ppm Thu Apr 27 15:02:46 2017'
15.390603338770806, 73.87896605458123, 'Ammonia = 0.118359719784 ppm Smoke = 0.237000078604 ppm Thu Apr 27 15:02:48 2017'
15.390603338770806, 73.87896605458123, 'Ammonia = 0.197444466362 ppm Smoke = 0.35194937754 ppm Thu Apr 27 15:02:51 2017'
15.390603338770806, 73.87896605458123, 'Ammonia = 0.41112088122 ppm Smoke = 0.620315771097 ppm Thu Apr 27 15:02:56 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 0.556240917423 ppm Smoke = 0.783550174397 ppm Thu Apr 27 15:02:59 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 0.102238244456 ppm Smoke = 0.21164613494 ppm Thu Apr 27 15:03:01 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 0.714446730678 ppm Smoke = 0.950752801671 ppm Thu Apr 27 15:03:04 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 0.752329003724 ppm Smoke = 0.989477746161 ppm Thu Apr 27 15:03:07 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 3.70920290007 ppm Smoke = 3.39474946973 ppm Thu Apr 27 15:03:09 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 3.67879392599 ppm Smoke = 3.37322358956 ppm Thu Apr 27 15:03:15 2017'
15.390409664878604, 73.87880145848592, 'Ammonia = 3.54709377317 ppm Smoke = 3.2795231391 ppm Thu Apr 27 15:03:17 2017'
15.390476431817069, 73.87882349272117, 'Ammonia = 5.20309959432 ppm Smoke = 4.40944957076 ppm Thu Apr 27 15:03:20 2017'
15.390476431817069, 73.87882349272117, 'Ammonia = 2.11897356949 ppm Smoke = 2.20249631136 ppm Thu Apr 27 15:03:22 2017'
15.390476431817069, 73.87882349272117, 'Ammonia = 2.74399201097 ppm Smoke = 2.68942519612 ppm Thu Apr 27 15:03:25 2017'
15.390476431817069, 73.87882349272117, 'Ammonia = 1.21243452299 ppm Smoke = 1.43071831362 ppm Thu Apr 27 15:03:30 2017'
15.390476431817069, 73.87882349272117, 'Ammonia = 3.91681659872 ppm Smoke = 3.54066447657 ppm Thu Apr 27 15:03:33 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 3.3313313003 ppm Smoke = 3.12428136012 ppm Thu Apr 27 15:03:36 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 5.26343478953 ppm Smoke = 4.44890885882 ppm Thu Apr 27 15:03:38 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 2.63729492504 ppm Smoke = 2.60825413052 ppm Thu Apr 27 15:03:41 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 3.32917075375 ppm Smoke = 3.12271549556 ppm Thu Apr 27 15:03:46 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 4.30590952419 ppm Smoke = 3.80950310563 ppm Thu Apr 27 15:03:49 2017'
15.390280348582184, 73.87852194555155, 'Ammonia = 5.50259211329 ppm Smoke = 4.60432167477 ppm Thu Apr 27 15:03:51 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 4.4541375576 ppm Smoke = 3.91044730278 ppm Thu Apr 27 15:03:54 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 2.20360559467 ppm Smoke = 2.27016794767 ppm Thu Apr 27 15:03:59 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 0.703369000597 ppm Smoke = 0.939341262964 ppm Thu Apr 27 15:04:02 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 2.73721368638 ppm Smoke = 2.68429011574 ppm Thu Apr 27 15:04:05 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 4.81838226984 ppm Smoke = 4.1553299381 ppm Thu Apr 27 15:04:07 2017'
15.390292380569704, 73.87858731631383, 'Ammonia = 4.10071772581 ppm Smoke = 3.66845022765 ppm Thu Apr 27 15:04:10 2017'
15.390539793635444, 73.87853114166747, 'Ammonia = 13.9160892701 ppm Smoke = 9.43052830358 ppm Thu Apr 27 15:04:15 2017'
15.390539793635444, 73.87853114166747, 'Ammonia = 7.37193206164 ppm Smoke = 5.77182083322 ppm Thu Apr 27 15:04:18 2017'
15.390539793635444, 73.87853114166747, 'Ammonia = 11.2862616753 ppm Smoke = 8.02127250734 ppm Thu Apr 27 15:04:20 2017'
15.390539793635444, 73.87853114166747, 'Ammonia = 3.90407088518 ppm Smoke = 3.53175806602 ppm Thu Apr 27 15:04:23 2017'
15.390539793635444, 73.87853114166747, 'Ammonia = 5.770083449 ppm Smoke = 4.77634022455 ppm Thu Apr 27 15:04:26 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 1.32044263158 ppm Smoke = 1.52824284033 ppm Thu Apr 27 15:04:28 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 0.739465663764 ppm Smoke = 0.976379077435 ppm Thu Apr 27 15:04:34 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 1.51329065221 ppm Smoke = 1.69800903691 ppm Thu Apr 27 15:04:36 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 0.724529132996 ppm Smoke = 0.961104104203 ppm Thu Apr 27 15:04:39 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 1.00181437523 ppm Smoke = 1.23457485569 ppm Thu Apr 27 15:04:41 2017'
15.39054130721197, 73.87862581498229, 'Ammonia = 0.351389697302 ppm Smoke = 0.549449625992 ppm Thu Apr 27 15:04:44 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.44554010359 ppm Smoke = 0.660076614452 ppm Thu Apr 27 15:04:49 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.343069691474 ppm Smoke = 0.539369473097 ppm Thu Apr 27 15:04:52 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.484658372665 ppm Smoke = 0.704428133511 ppm Thu Apr 27 15:04:55 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.3156824993 ppm Smoke = 0.505785413355 ppm Thu Apr 27 15:05:00 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.511657627682 ppm Smoke = 0.73456389325 ppm Thu Apr 27 15:05:03 2017'
15.390792224819359, 73.87873037575365, 'Ammonia = 0.229861124114 ppm Smoke = 0.395818499823 ppm Thu Apr 27 15:05:05 2017'
15.390781794766964, 73.8789848332941, 'Ammonia = 0.523774174309 ppm Smoke = 0.747969798877 ppm Thu Apr 27 15:05:08 2017'
15.390781794766964, 73.8789848332941, 'Ammonia = 0.275521212378 ppm Smoke = 0.455304164273 ppm Thu Apr 27 15:05:10 2017'
15.390781794766964, 73.8789848332941, 'Ammonia = 0.365051195972 ppm Smoke = 0.565884655141 ppm Thu Apr 27 15:05:13 2017'
15.390781794766964, 73.8789848332941, 'Ammonia = 0.452424315571 ppm Smoke = 0.667943984651 ppm Thu Apr 27 15:05:18 2017'
15.390781794766964, 73.8789848332941, 'Ammonia = 0.40464129143 ppm Smoke = 0.612747455809 ppm Thu Apr 27 15:05:21 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 1.16279126889 ppm Smoke = 1.38523701837 ppm Thu Apr 27 15:05:24 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 0.319042904417 ppm Smoke = 0.509940788983 ppm Thu Apr 27 15:05:26 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 0.270597517985 ppm Smoke = 0.449004006095 ppm Thu Apr 27 15:05:29 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 0.158159191594 ppm Smoke = 0.296501926222 ppm Thu Apr 27 15:05:34 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 0.23455070374 ppm Smoke = 0.402044240322 ppm Thu Apr 27 15:05:37 2017'
15.391055440870359, 73.87903994467602, 'Ammonia = 0.177605249241 ppm Smoke = 0.32429713823 ppm Thu Apr 27 15:05:39 2017'
15.391237630799557, 73.87924465290976, 'Ammonia = 0.518002581753 ppm Smoke = 0.741592924998 ppm Thu Apr 27 15:05:42 2017'
15.391237630799557, 73.87924465290976, 'Ammonia = 0.297492350965 ppm Smoke = 0.483113846239 ppm Thu Apr 27 15:05:45 2017'
